quarter,avg_turnover,gross_ret,net_ret,gross_sharpe,net_sharpe
2021Q1,1.2734375,0.2253896741298056,0.19584650410585325,3.2333947137774834,2.856109251058496
2021Q2,1.3307692307692307,0.0063235237830359114,-0.019479965168953783,0.2187670423265349,-0.23346603243946673
2021Q3,1.3409090909090908,0.1215315265050474,0.09215585853941577,2.1848996469706297,1.6991154733036915
2021Q4,1.3106060606060606,0.19222443104268572,0.16173169488523897,2.6523121693165694,2.2781476116436585
2022Q1,1.296875,0.05161278469453934,0.025761839870444225,0.9048458192089512,0.5189279731555949
2022Q2,1.3846153846153846,0.0064494661758498495,-0.02034576036278024,0.2258680910698404,-0.16180513810247601
2022Q3,1.371212121212121,0.07071558532766686,0.04202695172736037,1.3450335085829055,0.8496078039099905
2022Q4,1.296875,0.057366792219702534,0.03135493842935255,1.07259873067932,0.6431982587005297
