quarter,avg_turnover,gross_ret,net_ret,gross_sharpe,net_sharpe
2021Q1,1.4375,0.07326634484190397,0.0440341483577158,1.2358242718092376,0.7998862589799013
2021Q2,1.5384615384615385,0.19704105403049987,0.16175844653584237,3.042883478763649,2.557322787646726
2021Q3,1.5378787878787878,0.2971029131231191,0.25834591360904047,5.540385940837579,4.905869388568035
2021Q4,1.5,-0.05561683240414106,-0.08328732228006619,-0.808653020824338,-1.2889225017091248
2022Q1,1.484375,0.037634037912769314,0.00848589554596546,0.6878821542015323,0.25611788919140727
2022Q2,1.5,0.0886045462651448,0.057262854898254556,1.429380225944199,0.9804141439674504
2022Q3,1.4772727272727273,0.19021302288880948,0.1559669905852199,2.8659003328716417,2.403237900463234
2022Q4,1.4296875,0.13006456250879106,0.09951343539988033,2.5182151298541955,1.9750607228405774
