date,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10
2021-02-03,-0.00266892706755395,-0.0121960261480012,-0.0208691571592122,-0.025544894516622736,-0.013394066610407651,-0.014708044684816301,-0.01434253373070975,-0.0152281254623948,-0.0150131367868936,-0.0015144090181718663
2021-02-04,-0.00933813648561325,-0.002243293102291829,-0.0002573929843776002,0.0118308744836562,0.0086472327168067,-0.0022835086344600002,0.021557434238886536,-0.009903274884718932,0.00866872002719775,0.0038940722673695997
2021-02-05,0.012625036827585052,-0.009413206962426266,0.0080449554373001,0.011502528657209299,0.024256932300551398,0.036795939088279286,0.01006710326773555,0.012997170600543149,0.0202020051347121,-0.0011799319028055
2021-02-08,-0.00982784966706865,-0.019559882977186152,-0.011247531740524501,-0.02153118371039907,-0.01197811959399365,0.003567300548550057,-0.02001279540286515,-0.01583166191630465,-0.007755037962083301,-0.01630894272108815
2021-02-09,-0.01291485200876191,0.009581845380548182,-0.010499488561024999,0.0034818702886523,-0.00254094312153985,0.0009264052753311996,-0.00022197691011444998,-0.0212620825285245,-0.0103539097096556,-0.0141982632974312
2021-02-10,-0.00472588018049755,-0.0120206332284507,-0.0243465461643621,-0.015173058176089549,-0.016750469080345977,-0.00559380195970435,-0.004730453551538651,-0.019246267294807398,0.005633028671851259,0.007206679187704051
2021-02-11,-0.02931053178354774,-0.00991371068111635,-0.01980574940908515,-0.012183465064650342,-0.00413503938778945,-0.01289688289384155,-0.00835613532250995,-0.01328648551887655,-0.008232697895383,-0.015543953897562399
2021-02-12,0.01237247921071295,0.0160296489758815,0.02394003384728295,0.0008460627068310497,0.00013071209733705,0.00687761040347765,-0.00312647621873825,0.0135086296613225,0.0007224727288476997,-0.0069717799389301975
2021-02-15,0.0147838479961029,-0.005049732642499777,0.0015475692688848497,0.02329828712892605,0.0026225765111594,0.01061275372931485,0.0194871685110985,0.0172525584931033,0.012426328764156697,0.0176995602543727
2021-02-16,-0.0005065882029499,0.0156320474719928,0.0052512642667681,0.013937244899308948,0.00762308754175535,0.003923534283420749,0.00991507066006165,-2.811065109910001e-05,0.0028393351616344503,0.015144008806573211
2021-02-17,-0.0047709676694461635,-0.00419845632444535,0.0016244580517382002,-0.007630079709753251,-0.0093115835330497,-0.00847747647929655,0.0062605416975475,0.012820643802777927,0.00343604647588375,-0.0059858332118516
2021-02-18,-0.0070231164272744,-0.0021100893408521997,-0.0082008690078674,-0.0131478806280877,-0.0088505900923301,0.0032103828188219004,-0.020591315189646436,0.031167774450404685,-0.01063012334574525,0.005467057190629751
2021-02-19,0.0052656540965205995,-0.0006527048728309499,0.03389444986511944,0.02082535459061345,0.02000952882803595,0.0027427745890224505,0.01229923049997015,0.0010724623613719,0.0063717101866962,-0.01088328475176235
2021-02-22,-0.0068048963398224535,-0.00884144388729085,0.00825502751359345,-0.013327829687613651,-0.021033549687329085,-0.01170173118870785,-0.0176083131387806,0.00055645199493115,-0.0149067109168411,0.007408460835562772
2021-02-23,0.012992464619786249,0.0004706672301609798,0.0037043668165555,0.002234844411733,0.01024461835794875,-0.00215862344656675,-0.00714940064583965,0.020570347063315002,0.01686848353271363,0.00410680085655035
2021-02-24,0.00745941508320365,0.0073302293607294,0.002612495475888053,0.010312442402423499,0.0056221888171526,0.00764452626550525,0.0058046778556713995,0.0026109189487569,0.012073302194052709,0.015636017669713752
2021-02-25,-0.0032154892483100533,-0.0006311594384469499,0.00948832610820485,0.00315682179228095,0.0190561685295805,0.01660264545464735,0.013048451316660251,0.012714726221782002,0.024950556245219004,0.027143342571277047
2021-02-26,-0.0092766281508387,7.655365341814992e-05,-0.00256315480452955,-0.020560105188684202,-0.01279271187948885,-0.004157455123851149,0.0065615529462871,-0.013839837090210649,0.01970188063551387,0.00950640198515525
2021-03-01,0.00688674957747265,-0.0080554976151513,0.00997072034300555,-0.0018891617046054507,-0.007938201942958049,-0.013350317103600136,-0.0090922086831008,-0.0014377600869763,-0.016025211986726,0.0018301846326526
2021-03-02,-0.0147082568553424,-0.00115510000977795,0.015668088080687103,-0.0101230184380182,-0.007587741655847849,-0.012897114528422349,5.960659636710004e-05,-0.00637045443729745,-0.014633381843745179,0.012808729153455
2021-03-03,0.015911878652459598,0.0263090322694175,-0.0015487184600627498,-0.0033470020066510217,0.01571080507758505,0.03831256903013188,0.00503121606646695,0.02551711190805,0.0015304605915458496,0.01620417606051125
2021-03-04,0.0015439334227656505,-0.0034048379713828,-0.00869188424280825,-0.0012736586776944895,-0.011841538244687469,-0.00423888406447425,0.0033041364812783497,0.0020113817448791,0.0039788482135998,0.0038597611590094
2021-03-05,0.0077724536799474,-0.023940014036252,-0.0177418982569267,-0.004180711049816358,-0.02428381191756645,-0.025890311844198287,-0.0037874490499553996,-0.014430721251925599,-0.01795446005225125,-0.009758576353776001
2021-03-08,0.0080328715302841,-0.0105279771142256,0.00441916280953815,-3.652697463969994e-05,-0.0036834576415093498,-0.0016837629188249,0.011148754102529301,0.01354618599271195,0.012417512878160751,-0.008143660857987414
2021-03-09,0.027787040778615303,-0.0003784233548883055,0.032117247332202496,0.02356295112160145,0.01279207714610885,0.029393073863179103,0.02152230027724695,0.0070930991462224,0.0086165588361215,0.0107615106911019
2021-03-10,0.0067224751182207,-0.01234375442875755,0.00902459639378015,0.00168597834699475,-0.0031318575588862507,0.009878150411357362,0.0187567079993837,0.0167475946486772,0.006096926465776,0.01876367483296955
2021-03-11,0.021603707468508305,-0.018505694989742166,0.00180683539648445,0.0041977496829224,0.019061831096275447,0.0001373595233998999,0.0280981666124837,0.025565348761385102,0.00739701734547415,-0.0084054130280293
2021-03-12,-0.0024520956521452,0.0187778594324792,-0.00960054979921024,0.0046729547311105,0.0006893659770932999,0.0229853312935357,0.01114830979112955,0.00394843528998175,0.013992040000132188,0.0159900456991702
2021-03-15,-0.00718169597477295,-0.0119999280367303,-0.03815862797807469,-0.015541052649776451,-0.03232888367573845,-0.027489838015615248,-0.0122131429635063,-0.010892456237098166,-0.0163975842810499,-0.0165596106421343
2021-03-16,-0.02401059858860375,-0.015610828550000837,-0.02966102548806187,-0.01294689403914975,-0.01456440254851935,-0.01199209447276565,-0.02622987312482845,-0.019761335076395152,-0.01413790614283705,-0.026055887488485398
2021-03-17,-0.00396327082221195,-0.02733083224206432,-0.006163759764440049,-0.012386578854921651,-0.020759246213802297,-0.018967840375622352,-0.01184080487626085,-0.0133544112335035,-0.00021082861200382146,-0.00245957921500445
2021-03-18,-0.011131634032645301,0.00218763358938265,-0.0041571068499429,-0.0038580195152918997,-0.005386561075677824,-0.0005766320015593287,-0.0020062030798998,-0.00682921710899405,-0.004941360277825151,-0.0021145992615242996
2021-03-19,0.00246938324742585,0.00419213390500155,-0.035123244576840885,-0.025198928963576547,0.0026254081397636,0.007476308814153469,0.0027414317576869,-0.00021311442707829995,-0.00766827970369475,-0.00327866864512755
2021-03-22,-0.00363844239846925,-0.011375027891387,0.0011369012834116,0.005549141908284689,-0.017378405296218178,0.00429873801092905,0.00087790383974335,0.0144272102219849,0.0042601235093179,0.0152456394560616
2021-03-23,-0.00447655482675565,-0.003996701667643243,-0.0029439518077811998,0.0173757979364001,0.014024330883712365,0.0021397156199712,0.0101703267352242,0.0036275957380043494,0.003841770379715,0.00805085207250495
2021-03-24,-0.003211966990599749,0.0013182476979634499,0.013749046803391299,-0.00034668965661924754,0.02809397137067096,0.019046663581243302,0.02189537818495135,0.005230163643692101,0.0193670699200519,0.02631188986792555
2021-03-25,-0.0052414903354460005,-0.0236009722869643,0.0096042161903797,0.0016382417323228,-0.01076027307595545,0.0007374706950601,-0.01855038968343593,0.005959392690446,-0.0080549242894534,0.019882047019854042
2021-03-26,-0.0048548433448863,0.0011520752159795387,-0.024190967274202346,-0.013708848614671601,-0.0048289079525808,-0.012119142723038,-0.012287630480099749,-0.0167618206325982,-0.0106990545449574,0.00213131752473515
2021-03-29,0.0016178606730743502,0.017141385508186453,-0.00485954296373665,0.012715202534388601,0.00586195029123565,0.008910673092798312,0.00917642417455595,-0.0033465270014983286,-0.00219465603214105,0.01531424468848605
2021-03-30,-0.0011941138326287501,-0.01046849171096185,-0.022486729697879904,0.002228563593062759,-0.01071992818634885,-0.0009343282981567999,-0.015124688264525,0.0049077448202556,-0.004440368638335249,-0.0226579977582856
2021-03-31,-0.0445766173203541,-0.029144884748648903,-0.02123430801908875,-0.0160889277279515,-0.017386449328531492,-0.025272510171645547,-0.01653106530606615,-0.0336160408679251,-0.021379669490487,-0.02735856661430385
2021-04-01,-0.023036582376280798,-0.00473105858301445,-0.01906490844219565,-0.0323896402063191,-0.0031199557210998003,-0.02222548862087791,-0.00766560412696065,-0.0048321529442793,-0.01536855612488705,0.007410199172788891
2021-04-02,0.02755754561972506,0.0049408189992253,0.00727024852976035,0.0062802775162061,-0.00021337183970159988,-0.00454275305579783,0.011408222303601251,-0.005990851133814551,0.0023153957080719,-0.0076547549793614
2021-04-05,-0.00352936398982929,-0.028014398701098,-0.0417828187196184,-0.034218551884876505,-0.02156692474749075,-0.0166224602350405,-0.02030485511932515,-0.024290797527365352,-0.0360242205819851,-0.03592789019904625
2021-04-06,-0.0085740694749448,-0.00308368251025445,0.0026093662517153496,-0.0038220474788774467,-0.011732907041289634,-0.00035318457609339986,-0.00863616913880365,0.00020375100663319948,-0.0015260758556964,0.0018195957821070495
2021-04-07,-0.00516353595162485,-0.0051646382726579,-0.00987928287416565,-0.0031203226154713007,-0.01184381201561525,-0.017383399992154967,0.01680456193986385,-0.00367661538307155,0.010640163494942699,0.00864136584353979
2021-04-08,-0.010507586446930499,-0.0100364554957735,-0.0025107026855581346,-0.0100118781164426,-0.0085836080184343,-0.0154683066903064,-0.026697712982190293,-0.008910878871516849,-0.01170879521404415,-0.0189413153534406
2021-04-09,-0.009327577309880049,0.007622335743007749,-0.02973799386093115,-0.01834431351735795,-0.011297794278055768,-0.008893097135122199,-0.0074856028582865,-0.01112102800213875,-0.01581800236579945,-0.0221227754303453
2021-04-12,-0.006487134306124919,-0.004224776714561,-0.0025088948464296002,-0.0018292753332092002,0.003560281757556296,0.0035436727635915002,-0.0061950145474492,0.0003996026884915999,-0.0015911869617521001,0.0026104396624213
2021-04-13,-0.00915140528073905,-0.013685504991981394,-0.007248100898019749,0.0172797140296821,-0.0033820304836156,0.016658042042710236,0.004098751208532949,-0.01330503075034365,0.0015337210511591499,-0.0107982379065375
2021-04-14,0.00928293495322675,0.0120722107521534,0.0078482120951529,0.00049213265654055,0.010064484944944649,0.008426319255306201,0.003683763855456214,0.019066900055613248,0.020838994476346236,0.00835520632145245
2021-04-15,0.0081482397508937,0.00831782435348335,0.0036454229265843,0.01025302223034795,0.00529436009723885,-0.00529215570868345,-0.0039028821346963815,0.0003726460910207,0.0144381024368432,0.01946495536185419
2021-04-16,-0.020930048337166503,-0.007393004711520749,-0.00655275197797395,-0.0111488727289397,-0.017318147410305,-0.020161910256708986,-0.00484858904510045,-0.017528290887320903,-0.00762758793673225,0.005285913511361772
2021-04-19,8.7796064703995e-06,-0.005261655680671598,-0.0157590321281292,-0.0219345888002321,0.0041604017385671495,-0.0058846663155523,-0.0011514838217636996,0.00848989137661103,-0.00017202923807244997,-0.023388769823241184
2021-04-20,0.00021215950765635962,0.00231069955782445,0.00772600703036285,-0.0017349483175520502,0.00695186481846565,0.007441576238774051,-0.00394574102699945,0.020018109748531347,0.005725440706829,0.01903817827432798
2021-04-21,0.0011301872304129,0.0073801052107642495,0.00874944856693195,0.0156570996239022,0.019379851348105496,0.02276349126620965,0.00867118936956955,0.014568454891829,0.0031736601024090075,0.01889959248619085
2021-04-22,-0.0070967769505471505,-0.002125254311877001,0.0176101497621736,-0.0033895480582453504,-0.0068630040680022,0.022203171549252755,0.012864190145764948,0.0048129145734438,0.01112250035720035,-0.009189865857894192
2021-04-23,-0.0024956296773963505,0.0037376869898056,-0.002266972595207993,-0.00221327791282795,0.007490496366797599,-0.0026722149632652497,0.00025303148913329975,-0.0051149804488567,0.02351944350184866,0.00224924471321645
2021-04-26,0.0032455149962912003,0.0107462496646718,0.00737991072505745,0.0205171968984083,0.004171596710997967,0.015314867552647701,0.01395243897709795,0.0032288588957795497,0.03181778280693502,0.02137580218770215
2021-04-27,-0.0072002722891721,0.0066044187499177,0.0013893505277961001,0.018697654006896852,0.007961904114773051,0.005672578322294551,0.004945304228687095,-0.003827528016826549,-0.0037138788018746998,0.012907157041961648
2021-04-28,-0.010776150101613001,0.00014041546799424976,0.01102896001067585,0.006123421691666979,0.00657610438474485,-0.0059239182075141,-0.012864475240983806,0.00034925705465365005,0.0016948907401464499,-0.0041035822529725
2021-04-29,-0.00848406689567155,-0.0288583196196373,-0.00540622397750365,-0.019204447669782153,-0.02194181225171635,-0.01865259272798475,0.014158788659802166,-0.0199085155415449,-0.011513720448513749,-0.0062261611532710495
2021-04-30,0.005174250685026199,-0.0018814510144799998,0.0003751837219913602,0.0013186375923952501,-0.02960875357558492,-0.0312219152513646,-0.00700977455595295,-0.0128030483052673,-0.008047670282238,0.0009527270951473999
2021-05-03,0.0148701111721123,0.011103498276068149,0.0106616886620977,0.0017717142487191813,0.01682256827167275,0.01720551400773645,0.01902631142538885,0.022509675425951545,0.014525813430660998,0.00984432298055125
2021-05-04,-0.015157623224540564,0.0027060405119113708,-0.029069357062600602,-0.010645620172531,0.0034474851727837002,-0.014447916342599799,-0.018009487151831,-0.012785299001297249,-0.02464878238082775,-0.02013313385026325
2021-05-05,-0.0039294690089651,0.006591356931515977,0.0039025848520255497,-0.013196514642488551,0.009283103231610064,-0.00435396653685575,-0.01698066515779626,0.008352423574475451,0.0108927814752315,-0.0053493795054109
2021-05-06,-0.024417643401838,-0.0043872412199591135,-0.006557553288034099,-0.00622406435268415,-0.012078525321559801,-0.015507637434262152,-0.011717682370824151,-0.008852729815660449,-0.04288117465241055,0.0012888549354968001
2021-05-07,0.0040734609179515005,-0.01076313256119875,0.0071264741424989005,-0.01822618651750702,0.00771111731774995,0.0037786153723936003,0.01234438224349955,0.0001045961317934687,-0.0098255973928292,-0.00515763029665325
2021-05-10,-0.0022596677780770003,0.0044608572398986,0.0012243551308548884,0.012420273505473799,0.001467199794412899,0.011806397392448,0.024444110029272513,0.0053841519987366995,0.0104353067225871,0.014186924468316701
2021-05-11,-0.00013913168763265028,0.004989422329260526,-0.0018100470017071999,-0.0110212806220985,-0.008556695135206195,-0.01176900440770135,-0.00777751387619865,-0.005750773549292201,-0.0100722562036326,-0.0001710406705807499
2021-05-12,0.00929840098712865,0.010677219963908049,-0.00040654208489549967,-0.012462678645867,0.0120749752397508,-0.00813165357173195,0.00814697973785635,0.020780470117620173,0.0134541726159547,0.013896330313820801
2021-05-13,-0.0016377393255144505,0.010071861965921549,0.021803094552602886,-0.008245960723620223,0.00678800356698285,0.00699198624400535,0.011716061280208499,0.00580822826708905,0.0088736164963048,0.010220886056327799
2021-05-14,0.01096344546090905,-0.0206636472876393,-0.00010199917994800005,0.012821192986147485,-0.00439812953282625,-0.0115062013415873,0.00019664124985365036,-0.00486964945380305,0.00508966425034555,-0.0020375404675133
2021-05-17,0.024217918131997848,0.028573676058382402,0.017557590121854535,0.02603832473230975,0.025790339491888803,-0.0007053514858118594,0.024015542157972247,0.01082624798936235,0.0231023211344326,0.02414621977374775
2021-05-18,0.00428801283413125,-0.0027171585048138503,0.027262098690945064,0.0107305896779941,0.015408145828086252,0.0084580919995961,-0.007509148280787668,0.0008779217231373996,0.01377580348928255,0.01174203810556535
2021-05-19,-0.0037820622780336,-0.01071071124661235,0.007202955497090151,-0.017540317205051,-0.011809214618023856,-0.00540881333950665,-0.0208208456616443,-0.0010605884109906,-0.00195358069894715,-0.0010720810509426927
2021-05-20,-0.0172533231181774,-0.0092904613378271,0.0043777315886332005,0.0068074539548116505,-0.0048831466447772,0.008804271329345113,0.00638955599094295,-0.0008797286815004001,-0.0130553575397841,-0.0090701627983278
2021-05-21,-0.00459605212680935,-0.0008907324498434793,-0.00378177567948155,-0.02610762631294265,-0.0129247985973694,-0.008697858919850001,-0.0344614890972154,0.0014129911935830504,-0.00393279812024965,-0.02618772754906935
2021-05-24,0.00611334130310265,0.005134623258310049,0.00039328358342210004,0.01431705032629182,-0.01013630313438905,0.013084210926586251,2.3556253780749985e-05,-0.0014387363791989502,-0.00036896906269494973,-0.002765431412974771
2021-05-25,-0.02404270787825908,-0.0142241435852371,-0.0104427448298473,-2.798775854412003e-06,0.00124139846650075,0.00339094923737825,-0.010402064349912551,0.0068398878565189,-0.00046131409895039995,-0.00910306984451805
2021-05-26,0.03834933095225084,0.01657403735596975,0.02593073792158465,0.021746339031898702,0.025627990580184952,-0.002982256155348877,0.006618775472904249,0.0365605446311993,0.0305707179347315,0.0312570950301448
2021-05-27,-0.00334063767880945,0.011930041890576951,0.029954531947069214,0.012869204796684,0.025505136518998398,0.0054173217479749495,0.003220414272112049,0.02488483302654535,0.00641006351660165,0.004717584257962
2021-05-28,0.0058861270920736505,0.016290517856258513,-0.016715325006740105,0.0003291625668291002,0.007354090801594699,-0.0055694722657527,-0.00716274436093185,-0.006930086528844001,-0.008363966725667001,0.01345564527369255
2021-05-31,-0.0140067119129805,-0.0090989282900619,-0.0030702694748935997,-0.014265125293479149,-0.0059100340996688615,0.01469275219230725,0.02216080768109166,0.00160757068966905,-0.01842830752503805,-0.0014789804534069502
2021-06-01,-0.008353598626743109,0.0102469786017909,0.00524054551656575,0.01532959927010666,0.01597171671363435,0.0192093434881584,0.0131508792319296,0.00349184959249995,0.007255676113369849,0.009788565921796
2021-06-02,-0.024989645686483403,-0.0036384316743043998,-0.01207118234713165,-0.00325442616311045,0.0068646364331850784,-0.02744469592891695,-0.023784574727364588,-0.0202440034964741,-0.0253300061142843,-0.007528683296085451
2021-06-03,0.0007709749869068503,-0.01142946502917995,-0.015766239168786098,-0.01219449186869145,0.004361681319317751,-0.01026782671416075,-0.0060510817347549,-0.012211627912091901,-0.012223691271106948,-0.01520087072363285
2021-06-04,0.005797482661574999,0.008836376281064751,-0.0014567242003901,0.01388633290288,0.01008004103382745,0.0021651050288099623,0.01507189166727985,0.01249622561504711,0.0028937011790923,0.01932451559990795
2021-06-07,-0.0267462988943276,-0.01193239091079825,-0.01653744659511185,-0.0110408203645031,-0.00707714013078095,-0.00725242944279385,-0.004280096350690973,-0.03544274418500072,-0.02884416627836665,0.0008358512477299003
2021-06-08,-0.0206372968732705,-0.00520894379424025,-0.00872719648647905,0.017534271828235554,-0.003331526524356,-0.019591641435641606,0.0017588747101458498,-0.0020775235274234,0.00854584463409785,-0.00992139569574025
2021-06-09,-0.0085307829973547,-0.005110211335822699,-0.0106346347804178,0.0143042840401101,0.0152875734416791,-0.02487675518229529,0.00884001373285015,-0.0058537556399245495,0.00567425624109085,-0.0104607719997343
2021-06-10,0.00233040859899675,-0.0045498606102801495,-0.0032467502253458007,-0.00015011359661569988,0.00969294111551705,-0.004433298629715053,-0.0028666822315416003,0.0066095315785144,0.01762699995628527,0.0100846668936518
2021-06-11,0.012930819392245201,0.0001597547105434,-0.010998511115946049,0.006403448692203649,0.00397162060684605,-0.01122649651889,-0.0106452175795872,-0.00322859979474775,0.011028600322711052,-0.01453674188008159
2021-06-14,0.00178504197862385,0.00092888435428265,0.007155837802447251,0.00933690513283205,0.0057223097788088,0.013434489779583699,0.010626645823900799,0.01044552908281705,-0.0006184465206457643,0.008270594560599942
2021-06-15,0.00212925975685225,0.0009046498246393997,0.00226359567724,0.009205393601417,-0.0130571010470489,0.00502057687457725,-0.00961715476743335,0.02521924463196823,-0.00836042226872845,-0.016426698799051582
2021-06-16,0.005667845948075239,-0.014377316955926308,0.0065372635811133005,0.0002515420750669999,0.0088453960626308,-0.0040777057640888,-0.011402532291017849,0.0071508984502942005,0.004537230185139,-0.01183832824382775
2021-06-17,0.020808818515540548,0.0165903229420852,0.0086001007472898,0.0172368930747284,0.031299641393680154,-0.010307532809643201,0.00149139666839415,0.01213201985000905,-0.011728164463952445,0.024393309542005748
2021-06-18,-0.0083329325107454,-0.03218172039917091,0.0044309894120252505,-0.0177369779536861,-0.033667575006012654,-0.00479235152407415,-0.0120757158080234,0.00797999807229305,-0.008389471142548099,0.018610854316811542
2021-06-21,-0.021245572787645002,-0.01105521799299615,-0.0071590832865448,-0.00583674893529415,-0.0224582489533972,0.012906228824770053,-0.00423588474856435,-0.00036896294656375015,-0.00206419081648705,-0.017978659799675868
2021-06-22,-0.0132116145358866,-0.023762727448333867,-0.0156321585531629,-0.02036911071033335,-0.0115321221500673,-0.02389936880018815,-0.005918569670025808,-0.0218433513156166,-0.02606094146832385,-0.0075657542731885
2021-06-23,0.004368932676705728,-0.012679031614292801,-0.026975600170939255,-0.016649628602601,-0.0168390274214082,-0.0024669215562386497,-0.013372679929668448,-0.0192675981202396,-0.006909448242206051,-0.010045127366675849
2021-06-24,-0.0089072175009518,-0.00824260694295815,-0.00452886616606065,0.0111062283888531,-0.013550864270893925,-0.00476986864545025,-0.0014630651427078,0.009907547911726398,0.013665092734289478,0.004952888120560201
2021-06-25,0.01316712373478195,-0.0005018765304025704,0.00617777740245625,0.03232628423162316,0.014698107780166801,-0.0026817553836833504,0.0217148277742512,0.012933468071003248,0.0195158217921918,0.0036973815264844004
2021-06-28,0.0066301716708738,-0.0031260453262427004,0.0080877572661657,0.005725655225571986,0.0118907378919792,-0.003996371435574,0.00817980008993585,-0.00501197455225755,0.009935708895264852,-0.006427509065015439
2021-06-29,-0.01616190503511955,-0.006670216285590551,0.0014032679232242498,0.0009086004861899501,0.00998189865073243,-0.015973207497753397,-0.0035079259640513494,-0.014021164870737601,-0.020092656462557357,-0.010202298065921801
2021-06-30,-0.030883240977483052,-0.0067938041714547,-0.01948655826890955,-0.013758000246603449,-0.0057391788542107,0.008437340811614489,-0.020664558227527295,-0.0069340707747357,-0.0066749455070439,-0.00348201531949585
2021-07-01,-0.0021253981386110503,-0.006684453713242772,-0.0038909027993956,-1.4284278969699813e-05,0.0006363889160894501,-0.01417139745575775,-0.0009393633583208503,-0.0132004942971174,0.007119850072213885,0.007878379667788801
2021-07-02,-0.008575385811123399,-0.01888856146836115,-0.0051179227275464,-0.0063099596168676,0.0023873357025445997,-0.0013274217306169,-0.0026136384437392642,-0.0046124210431603,0.01775545069681151,-0.0035071541376008528
2021-07-05,0.00429236833463505,-0.00634931789350215,-0.026517514451217562,-0.012842046011336549,0.00146883561087705,-0.0080890164219591,0.009057279995818087,-0.01179706090438165,-0.0023700513402319504,-0.00335066278742395
2021-07-06,-0.0007416972664351503,-0.022119618069586,0.0004015981595716263,-0.0082842564262948,-0.02085425260178605,-0.00864148633951635,-0.012655812897052077,0.0047309715616842,-0.011782674140099099,-0.0113007544226284
2021-07-07,-0.0012789352979091998,-0.0027948771366599497,0.01427455312340805,-0.012356275543647162,0.0017586755043550503,0.0037704893617344997,-0.006704318986136551,0.0023701503540367007,0.0009338472739170499,0.009982977190402099
